list_time,area,area_name,price,price_string,rooms,property_legal_document,property_road_condition,property_back_condition,size,ward,ward_name,toilets,floors,house_type,furnishing_sell,longitude,latitude,street_id,width,projectid,price_m2
16 October 2021,121,Quận Nam Từ Liêm,3200000000,"3,2 tỷ",3.0,1.0,0.0,0.0,35.0,65,Phường Mễ Trì,4.0,4.467237714043407,3.0,2.0,105.78051,21.01225,2283.0,4.591384987893445,0.0,91428571.42857143
16 October 2021,81,Quận Long Biên,4550000000,"4,55 tỷ",5.0,1.0,1.0,0.0,50.0,107,Phường Gia Thụy,4.0,5.0,3.0,1.0,105.87769,21.04667,1289.0,5.0,0.0,91000000.0
16 October 2021,76,Quận Hai Bà Trưng,20400000000,"20,4 tỷ",5.0,1.0,0.0,0.0,71.0,82,Phường Vĩnh Tuy,4.0,5.0,1.0,4.0,105.77234,20.97994,510.0,5.0,0.0,287323943.6619718
16 October 2021,80,Quận Hoàng Mai,5500000000,"5,5 tỷ",6.0,1.0,0.0,0.0,50.0,47,Phường Thịnh Liệt,3.762751202943674,6.0,3.0,4.0,105.81309,20.96243,1024.0,4.591384987893445,0.0,110000000.0
16 October 2021,80,Quận Hoàng Mai,5700000000,"5,7 tỷ",5.0,0.0,0.0,0.0,58.0,54,Phường Tương Mai,4.0,4.467237714043407,3.0,4.0,105.84494,20.99069,996.0,4.591384987893445,0.0,98275862.06896552
16 October 2021,86,Quận Hà Đông,4200000000,"4,2 tỷ",4.0,1.0,0.0,0.0,55.0,23,Phường Văn Quán,4.0,4.0,3.0,2.0,105.78153,20.97528,1901.0,5.0,0.0,76363636.36363636
16 October 2021,81,Quận Long Biên,7500000000,"7,5 tỷ",4.0,1.0,1.0,0.0,65.0,106,Phường Bồ Đề,3.0,5.0,3.0,4.0,105.74057,20.91461,1108.0,3.0,0.0,115384615.38461539
16 October 2021,79,Quận Cầu Giấy,7500000000,"7,5 tỷ",4.0,0.0,0.0,0.0,61.0,147,Phường Mai Dịch,4.0,4.467237714043407,3.0,4.0,105.78531,21.0705,862.0,4.0,0.0,122950819.67213115
16 October 2021,86,Quận Hà Đông,4000000000,4 tỷ,4.0,1.0,0.0,0.0,54.0,23,Phường Văn Quán,4.0,4.467237714043407,1.0,4.0,105.78927,20.97563,0.0,4.0,0.0,74074074.07407407
06 November 2021,86,Quận Hà Đông,1650000000,"1,65 tỷ",2.0,1.0,0.0,1.0,40.0,22,Phường Yên Nghĩa,1.0,4.467237714043407,3.0,4.0,105.81381125871053,21.010090290259843,1926.0,4.591384987893445,0.0,41250000.0
29 October 2021,84,Huyện Thanh Trì,1900000000,"1,9 tỷ",4.0,1.0,0.0,0.0,36.0,7,Xã Ngọc Hồi,4.0,4.467237714043407,3.0,4.0,105.84396,20.9411,1662.0,4.0,0.0,52777777.777777776
16 October 2021,80,Quận Hoàng Mai,4950000000,"4,95 tỷ",5.0,1.0,1.0,0.0,45.0,57,Phường Hoàng Văn Thụ,4.0,4.0,3.0,4.0,105.85323,20.98937,1002.0,3.0,0.0,110000000.0
16 October 2021,79,Quận Cầu Giấy,7500000000,"7,5 tỷ",6.0,1.0,1.0,0.0,60.0,148,Phường Trung Hoà,6.0,5.0,4.0,1.0,105.79027,21.01958,886.0,5.0,0.0,125000000.0
16 October 2021,74,Quận Ba Đình,2250000000,"2,25 tỷ",3.0,1.0,0.0,0.0,25.0,118,Phường Vĩnh Phúc,3.0,5.0,3.0,4.0,105.82105,21.04191,249.0,4.591384987893445,0.0,90000000.0
16 October 2021,79,Quận Cầu Giấy,12800000000,"12,8 tỷ",5.0,0.0,0.0,0.0,52.0,145,Phường Nghĩa Đô,3.762751202943674,4.467237714043407,1.0,4.0,105.77916,20.97382,789.0,4.591384987893445,1.0,246153846.15384614
16 October 2021,79,Quận Cầu Giấy,6500000000,"6,5 tỷ",4.0,1.0,1.0,1.0,63.0,146,Phường Quan Hoa,5.0,4.0,2.0,4.0,105.80039,21.03468,817.0,6.7,0.0,103174603.17460318
16 October 2021,81,Quận Long Biên,3100000000,"3,1 tỷ",3.0,1.0,1.0,1.0,31.0,105,Phường Sài Đồng,3.0,4.467237714043407,3.0,2.0,105.91612,21.03134,1464.0,3.5,0.0,100000000.0
16 October 2021,81,Quận Long Biên,5500000000,"5,5 tỷ",3.0,1.0,1.0,1.0,45.0,111,Phường Việt Hưng,3.0,4.467237714043407,3.0,2.0,105.8882,21.05566,1392.0,4.0,0.0,122222222.22222222
16 October 2021,79,Quận Cầu Giấy,7000000000,7 tỷ,6.0,0.0,0.0,0.0,74.0,146,Phường Quan Hoa,3.762751202943674,4.0,3.0,4.0,105.79589,21.0344,797.0,4.591384987893445,0.0,94594594.5945946
16 October 2021,79,Quận Cầu Giấy,23000000000,23 tỷ,11.0,1.0,0.0,1.0,65.0,147,Phường Mai Dịch,7.0,7.0,1.0,2.0,105.79604583611187,21.04733,821.0,5.0,0.0,353846153.84615386
12 November 2021,80,Quận Hoàng Mai,2500000000,"2,5 tỷ",3.0,1.0,0.0,1.0,35.0,51,Phường Lĩnh Nam,3.762751202943674,5.0,1.0,4.0,105.87627,20.9833,985.0,4.591384987893445,0.0,71428571.42857143
16 October 2021,79,Quận Cầu Giấy,3300000000,"3,3 tỷ",3.0,0.0,0.0,0.0,30.0,150,Phường Dịch Vọng Hậu,3.762751202943674,4.467237714043407,3.0,4.0,105.78556,21.03655,807.0,4.591384987893445,0.0,110000000.0
16 October 2021,77,Quận Thanh Xuân,5800000000,"5,8 tỷ",4.0,0.0,0.0,0.0,58.0,73,Phường Thanh Xuân Nam,3.762751202943674,4.467237714043407,3.0,4.0,105.80812,20.99503,677.0,4.591384987893445,0.0,100000000.0
16 October 2021,76,Quận Hai Bà Trưng,1900000000,"1,9 tỷ",2.0,1.0,1.0,1.0,23.0,85,Phường Thanh Nhàn,1.0,2.0,3.0,2.0,105.86179,21.00267,0.0,4.591384987893445,0.0,82608695.6521739
16 October 2021,79,Quận Cầu Giấy,6250000000,"6,25 tỷ",4.0,0.0,0.0,0.0,47.0,150,Phường Dịch Vọng Hậu,3.762751202943674,4.467237714043407,3.0,4.0,105.78556,21.03655,807.0,4.591384987893445,0.0,132978723.40425532
16 October 2021,76,Quận Hai Bà Trưng,2150000000,"2,15 tỷ",2.0,1.0,0.0,1.0,25.0,95,Phường Bách Khoa,3.0,4.467237714043407,3.0,4.0,105.83082,21.02041,495.0,3.0,0.0,86000000.0
16 October 2021,78,Quận Tây Hồ,3050000000,"3,05 tỷ",3.0,1.0,1.0,1.0,35.0,160,Phường Bưởi,4.0,5.0,1.0,1.0,105.7944,21.07138,774.0,4.591384987893445,0.0,87142857.14285715
08 November 2021,77,Quận Thanh Xuân,2950000000,"2,95 tỷ",4.0,1.0,0.0,0.0,30.0,75,Phường Khương Mai,3.0,5.0,3.0,2.0,105.7472,20.97715,663.0,6.0,0.0,98333333.33333333
16 October 2021,75,Quận Đống Đa,2900000000,"2,9 tỷ",2.0,1.0,0.0,1.0,25.0,137,Phường Nam Đồng,2.0,3.0,3.0,2.0,105.82579732152456,21.02298,411.0,5.3,0.0,116000000.0
19 October 2021,80,Quận Hoàng Mai,1860000000,"1,86 tỷ",2.0,1.0,0.0,0.0,33.0,53,Phường Vĩnh Hưng,2.0,4.467237714043407,3.0,4.0,105.81381125871053,21.010090290259843,1037.0,4.591384987893445,0.0,56363636.36363637
07 November 2021,81,Quận Long Biên,3350000000,"3,35 tỷ",3.0,1.0,0.0,0.0,35.0,108,Phường Ngọc Lâm,4.0,5.142857142857143,3.0,4.0,105.87769,21.04667,1289.0,5.0,0.0,95714285.71428572
19 October 2021,80,Quận Hoàng Mai,1660000000,"1,66 tỷ",3.0,1.0,0.0,0.0,25.0,53,Phường Vĩnh Hưng,3.762751202943674,4.0,3.0,4.0,105.87923,20.99154,0.0,4.591384987893445,0.0,66400000.0
16 October 2021,78,Quận Tây Hồ,5600000000,"5,6 tỷ",5.0,1.0,1.0,0.0,65.0,159,Phường Nhật Tân,4.0,5.0,3.0,4.0,105.82625,21.07005,714.0,4.0,0.0,86153846.15384616
16 October 2021,81,Quận Long Biên,3050000000,"3,05 tỷ",3.0,1.0,0.0,0.0,34.0,111,Phường Việt Hưng,4.0,4.705882352941177,3.0,1.0,105.7837,21.05784,1463.0,9.0,0.0,89705882.35294117
16 October 2021,86,Quận Hà Đông,8900000000,"8,9 tỷ",6.0,1.0,1.0,0.0,50.0,20,Phường La Khê,6.0,6.0,4.0,1.0,105.76697,20.97631,0.0,5.0,0.0,178000000.0
16 October 2021,80,Quận Hoàng Mai,4000000000,4 tỷ,3.0,1.0,0.0,1.0,40.0,58,Phường Tân Mai,3.0,5.0,1.0,1.0,105.81381125871053,21.010090290259843,1018.0,4.591384987893445,0.0,100000000.0
16 October 2021,77,Quận Thanh Xuân,3200000000,"3,2 tỷ",3.0,1.0,0.0,1.0,32.0,77,Phường Khương Trung,3.0,4.467237714043407,3.0,4.0,105.8309,20.986773107769288,659.0,4.0,0.0,100000000.0
07 November 2021,75,Quận Đống Đa,10200000000,"10,2 tỷ",6.0,1.0,1.0,0.0,58.0,129,Phường Hàng Bột,4.0,6.0,3.0,3.0,105.84578,21.03462,439.0,4.591384987893445,0.0,175862068.96551725
16 October 2021,86,Quận Hà Đông,4950000000,"4,95 tỷ",4.0,1.0,1.0,1.0,42.0,20,Phường La Khê,4.0,5.0,1.0,2.0,105.85307,21.0159,0.0,3.5,0.0,117857142.85714285
16 October 2021,129,Quận Bắc Từ Liêm,2600000000,"2,6 tỷ",2.0,1.0,1.0,1.0,55.0,36,Phường Phú Diễn,1.0,1.0,1.0,3.0,105.76359,21.05034,2652.0,4.5,0.0,47272727.27272727
16 October 2021,79,Quận Cầu Giấy,21000000000,21 tỷ,2.0,1.0,0.0,0.0,58.0,150,Phường Dịch Vọng Hậu,2.0,4.467237714043407,1.0,4.0,105.78556,21.03655,807.0,4.5,0.0,362068965.51724136
04 November 2021,89,Huyện Hoài Đức,2400000000,"2,4 tỷ",3.0,1.0,0.0,0.0,31.0,6,Xã Di Trạch,4.0,5.0,3.0,4.0,105.72311,21.04794,0.0,3.0,0.0,77419354.83870968
16 October 2021,79,Quận Cầu Giấy,3000000000,3 tỷ,2.0,1.0,0.0,0.0,34.0,148,Phường Trung Hoà,2.0,2.0,3.0,4.0,105.79027,21.01958,886.0,4.0,0.0,88235294.11764705
16 October 2021,79,Quận Cầu Giấy,5800000000,"5,8 tỷ",5.0,1.0,1.0,0.0,61.0,150,Phường Dịch Vọng Hậu,5.0,4.467237714043407,1.0,4.0,105.80036,21.03815,849.0,5.0,0.0,95081967.21311475
16 October 2021,79,Quận Cầu Giấy,3500000000,"3,5 tỷ",3.0,0.0,0.0,0.0,32.0,147,Phường Mai Dịch,4.0,4.467237714043407,3.0,4.0,105.79604583611187,21.04733,821.0,4.591384987893445,0.0,109375000.0
13 November 2021,78,Quận Tây Hồ,5500000000,"5,5 tỷ",4.0,1.0,0.0,0.0,52.0,160,Phường Bưởi,4.0,4.0,3.0,4.0,105.82095,21.04344,757.0,4.0,0.0,105769230.76923077
17 October 2021,75,Quận Đống Đa,4000000000,4 tỷ,4.0,0.0,0.0,0.0,44.0,126,Phường Ngã Tư Sở,3.762751202943674,4.467237714043407,3.0,4.0,105.82715,21.00912,429.0,4.6,0.0,90909090.9090909
19 November 2021,129,Quận Bắc Từ Liêm,2200000000,"2,2 tỷ",3.0,1.0,1.0,1.0,32.0,42,Phường Tây Tựu,3.0,5.0,1.0,4.0,105.72879,21.06949,2672.0,3.0,0.0,68750000.0
16 October 2021,81,Quận Long Biên,2500000000,"2,5 tỷ",4.0,0.0,0.0,0.0,40.0,112,Phường Thượng Thanh,4.0,4.0,3.0,4.0,105.81082,21.02559,1430.0,4.591384987893445,0.0,62500000.0
16 October 2021,86,Quận Hà Đông,1650000000,"1,65 tỷ",4.0,1.0,0.0,0.0,35.0,22,Phường Yên Nghĩa,3.0,3.857142857142857,3.0,4.0,105.79845,21.02668,1925.0,3.0,0.0,47142857.14285714
16 October 2021,81,Quận Long Biên,3890000000,"3,89 tỷ",4.0,1.0,1.0,0.0,40.0,100,Phường Thạch Bàn,3.0,4.0,3.0,4.0,105.89638,21.02701,1113.0,4.0,0.0,97250000.0
20 October 2021,86,Quận Hà Đông,5190000000,"5,19 tỷ",4.0,1.0,1.0,0.0,60.0,20,Phường La Khê,4.0,4.0,4.0,2.0,105.75507,20.95494,1869.0,4.0,0.0,86500000.0
16 October 2021,86,Quận Hà Đông,4200000000,"4,2 tỷ",6.0,1.0,0.0,1.0,46.0,30,Phường Mộ Lao,5.0,5.0,3.0,2.0,105.78631,20.98038,1816.0,4.0,0.0,91304347.82608695
16 October 2021,80,Quận Hoàng Mai,4100000000,"4,1 tỷ",3.0,0.0,0.0,0.0,36.0,59,Phường Đại Kim,4.0,4.467237714043407,3.0,4.0,105.82109,20.97808,979.0,4.591384987893445,0.0,113888888.8888889
16 October 2021,121,Quận Nam Từ Liêm,4700000000,"4,7 tỷ",4.0,1.0,1.0,0.0,38.0,61,Phường Mỹ Đình 1,3.0,4.467237714043407,3.0,1.0,105.81098,21.01672,2311.0,4.591384987893445,0.0,123684210.5263158
20 October 2021,79,Quận Cầu Giấy,6500000000,"6,5 tỷ",3.0,1.0,1.0,1.0,63.0,146,Phường Quan Hoa,2.0,3.0,3.0,4.0,105.80039,21.03468,817.0,4.591384987893445,0.0,103174603.17460318
17 October 2021,79,Quận Cầu Giấy,33000000000,33 tỷ,6.0,0.0,0.0,0.0,140.0,149,Phường Yên Hoà,6.0,4.467237714043407,2.0,4.0,105.80825,21.0201,842.0,5.0,3586.0,235714285.7142857
17 October 2021,78,Quận Tây Hồ,6100000000,"6,1 tỷ",4.0,1.0,1.0,0.0,75.0,162,Phường Yên Phụ,4.0,5.0,3.0,1.0,105.83725,21.0549,734.0,4.591384987893445,0.0,81333333.33333333
17 October 2021,86,Quận Hà Đông,4450000000,"4,45 tỷ",4.0,1.0,0.0,0.0,40.0,32,Phường Nguyễn Trãi,5.0,4.467237714043407,3.0,2.0,105.77843,20.96853,0.0,4.591384987893445,0.0,111250000.0
17 October 2021,79,Quận Cầu Giấy,5100000000,"5,1 tỷ",4.0,1.0,1.0,0.0,50.0,152,Phường Nghĩa Tân,3.0,4.0,3.0,2.0,105.78801,21.04627,826.0,4.591384987893445,0.0,102000000.0
17 October 2021,79,Quận Cầu Giấy,12500000000,"12,5 tỷ",6.0,1.0,1.0,1.0,66.0,147,Phường Mai Dịch,6.0,6.0606060606060606,1.0,4.0,105.77561,21.04159,810.0,4.6,0.0,189393939.3939394
17 October 2021,80,Quận Hoàng Mai,3350000000,"3,35 tỷ",4.0,1.0,0.0,0.0,36.0,58,Phường Tân Mai,3.762751202943674,4.467237714043407,1.0,4.0,105.857,20.98837,0.0,4.591384987893445,0.0,93055555.55555555
17 October 2021,129,Quận Bắc Từ Liêm,2750000000,"2,75 tỷ",4.0,1.0,0.0,0.0,32.0,40,Phường Cổ Nhuế 1,3.0,4.6875,3.0,2.0,105.78531,21.0705,2648.0,3.0,370.0,85937500.0
17 October 2021,78,Quận Tây Hồ,1330000000,"1,33 tỷ",3.0,0.0,0.0,0.0,23.0,162,Phường Yên Phụ,2.0,4.467237714043407,3.0,4.0,105.83968,21.05455,706.0,5.0,0.0,57826086.95652174
04 November 2021,74,Quận Ba Đình,2800000000,"2,8 tỷ",4.0,1.0,0.0,1.0,30.0,118,Phường Vĩnh Phúc,4.0,5.0,3.0,4.0,105.82105,21.04191,249.0,4.591384987893445,0.0,93333333.33333333
17 November 2021,76,Quận Hai Bà Trưng,4100000000,"4,1 tỷ",2.0,1.0,0.0,0.0,35.0,96,Phường Phạm Đình Hổ,3.0,4.467237714043407,3.0,2.0,105.81381125871053,21.010090290259843,517.0,4.6,0.0,117142857.14285715
17 October 2021,86,Quận Hà Đông,3100000000,"3,1 tỷ",3.0,1.0,0.0,0.0,34.0,20,Phường La Khê,3.762751202943674,4.467237714043407,3.0,2.0,105.76627,20.97082,1824.0,4.591384987893445,0.0,91176470.58823529
17 October 2021,121,Quận Nam Từ Liêm,2950000000,"2,95 tỷ",3.0,1.0,0.0,0.0,35.0,69,Phường Đại Mỗ,3.0,4.0,3.0,3.0,105.76308,20.99131,2240.0,4.591384987893445,0.0,84285714.28571428
17 October 2021,79,Quận Cầu Giấy,4650000000,"4,65 tỷ",3.0,1.0,0.0,1.0,35.0,152,Phường Nghĩa Tân,4.0,5.0,3.0,1.0,105.77946,20.9707,872.0,6.0,0.0,132857142.85714285
17 October 2021,75,Quận Đống Đa,5750000000,"5,75 tỷ",4.0,1.0,0.0,0.0,58.0,129,Phường Hàng Bột,3.0,4.0,3.0,1.0,105.83165,21.02222,450.0,4.0,0.0,99137931.03448276
17 October 2021,84,Huyện Thanh Trì,4450000000,"4,45 tỷ",4.0,1.0,0.0,0.0,42.0,15,Xã Thanh Liệt,3.762751202943674,4.467237714043407,3.0,4.0,105.79932,20.96169,1638.0,4.591384987893445,0.0,105952380.95238096
17 October 2021,76,Quận Hai Bà Trưng,2500000000,"2,5 tỷ",3.0,0.0,0.0,0.0,40.0,87,Phường Trương Định,3.0,4.0,3.0,4.0,105.84149,21.00352,36121.0,4.0,0.0,62500000.0
17 October 2021,74,Quận Ba Đình,4500000000,"4,5 tỷ",3.0,0.0,0.0,0.0,35.0,113,Phường Liễu Giai,4.0,4.467237714043407,3.0,4.0,105.83082,21.02041,240.0,4.0,0.0,128571428.57142857
17 October 2021,81,Quận Long Biên,27900000000,"27,9 tỷ",8.0,1.0,1.0,1.0,200.0,103,Phường Long Biên,7.0,4.467237714043407,1.0,4.0,105.87295,21.03551,1264.0,8.0,0.0,139500000.0
17 October 2021,121,Quận Nam Từ Liêm,3750000000,"3,75 tỷ",3.0,1.0,0.0,1.0,31.0,60,Phường Mỹ Đình 2,5.0,5.0,3.0,1.0,105.76832,21.02741,0.0,4.591384987893445,0.0,120967741.93548387
17 October 2021,80,Quận Hoàng Mai,26500000000,"26,5 tỷ",4.0,1.0,0.0,1.0,200.0,56,Phường Hoàng Liệt,3.0,4.0,2.0,1.0,105.83949,20.9714,1004.0,4.591384987893445,0.0,132500000.0
17 October 2021,79,Quận Cầu Giấy,15500000000,"15,5 tỷ",5.0,1.0,1.0,0.0,53.0,149,Phường Yên Hoà,5.0,7.0,1.0,3.0,105.79945,21.02238,848.0,7.0,0.0,292452830.1886792
23 October 2021,81,Quận Long Biên,11000000000,11 tỷ,5.0,1.0,0.0,0.0,140.0,103,Phường Long Biên,3.0,3.0,1.0,4.0,105.87769,21.04667,1289.0,6.0,0.0,78571428.57142857
17 October 2021,86,Quận Hà Đông,8500000000,"8,5 tỷ",4.0,1.0,0.0,0.0,85.0,30,Phường Mộ Lao,4.0,3.0,1.0,4.0,105.77879,20.98074,1884.0,4.0,0.0,100000000.0
17 October 2021,78,Quận Tây Hồ,5900000000,"5,9 tỷ",3.0,1.0,1.0,1.0,44.0,164,Phường Phú Thượng,3.0,4.0,1.0,2.0,105.80414,21.0866,710.0,4.0,0.0,134090909.0909091
17 October 2021,75,Quận Đống Đa,5000000000,5 tỷ,5.0,0.0,0.0,0.0,45.0,140,Phường Trung Tự,5.0,4.467237714043407,3.0,4.0,105.84153,21.02476,389.0,4.0,0.0,111111111.1111111
17 October 2021,76,Quận Hai Bà Trưng,3500000000,"3,5 tỷ",3.0,1.0,1.0,0.0,36.0,85,Phường Thanh Nhàn,3.0,5.0,3.0,3.0,105.84149,21.00352,36121.0,3.0,0.0,97222222.22222222
17 October 2021,78,Quận Tây Hồ,5000000000,5 tỷ,5.0,1.0,0.0,1.0,50.0,164,Phường Phú Thượng,4.0,5.0,3.0,1.0,105.80724,21.08647,0.0,4.0,0.0,100000000.0
17 October 2021,80,Quận Hoàng Mai,18800000000,"18,8 tỷ",11.0,1.0,1.0,0.0,140.0,50,Phường Định Công,7.0,8.0,1.0,4.0,105.82841,20.98509,958.0,5.0,0.0,134285714.2857143
17 October 2021,123,Huyện Gia Lâm,10000000000,10 tỷ,11.0,1.0,0.0,0.0,170.0,153,Thị trấn Trâu Quỳ,7.0,6.0,1.0,4.0,105.93669,21.01709,2477.0,6.0,0.0,58823529.4117647
17 October 2021,86,Quận Hà Đông,2050000000,"2,05 tỷ",2.0,0.0,0.0,0.0,30.0,31,Phường Kiến Hưng,3.762751202943674,4.467237714043407,3.0,4.0,105.78455,20.96014,1761.0,4.591384987893445,0.0,68333333.33333333
17 October 2021,79,Quận Cầu Giấy,6900000000,"6,9 tỷ",6.0,1.0,0.0,1.0,73.0,146,Phường Quan Hoa,7.0,5.0,3.0,4.0,105.80036,21.03815,0.0,4.0,0.0,94520547.94520548
17 October 2021,121,Quận Nam Từ Liêm,2950000000,"2,95 tỷ",3.0,1.0,1.0,0.0,35.0,69,Phường Đại Mỗ,3.0,4.0,3.0,1.0,105.76308,20.99131,2240.0,4.0,0.0,84285714.28571428
17 October 2021,81,Quận Long Biên,10250000000,"10,25 tỷ",6.0,1.0,1.0,0.0,156.0,108,Phường Ngọc Lâm,5.0,4.0,1.0,2.0,105.87201,21.04772,1281.0,8.0,0.0,65705128.20512821
17 October 2021,86,Quận Hà Đông,14000000000,14 tỷ,10.0,1.0,0.0,1.0,80.0,24,Phường Phú Lãm,7.0,4.467237714043407,4.0,2.0,105.75725,20.9525,1732.0,5.0,1.0,175000000.0
17 October 2021,86,Quận Hà Đông,7100000000,"7,1 tỷ",5.0,1.0,0.0,0.0,50.0,20,Phường La Khê,5.0,6.0,4.0,2.0,105.76426,20.97456,1945.0,5.0,0.0,142000000.0
21 October 2021,79,Quận Cầu Giấy,3800000000,"3,8 tỷ",4.0,1.0,0.0,0.0,45.0,146,Phường Quan Hoa,4.0,4.467237714043407,3.0,4.0,105.79758,21.04216,855.0,4.591384987893445,0.0,84444444.44444445
17 October 2021,129,Quận Bắc Từ Liêm,2400000000,"2,4 tỷ",3.0,1.0,0.0,1.0,31.0,37,Phường Đông Ngạc,5.0,5.0,3.0,4.0,105.78194,21.09239,2618.0,4.591384987893445,0.0,77419354.83870968
24 October 2021,80,Quận Hoàng Mai,10200000000,"10,2 tỷ",4.0,1.0,0.0,0.0,73.0,58,Phường Tân Mai,3.762751202943674,6.0,3.0,4.0,105.84957,20.99316,0.0,5.0,0.0,139726027.39726028
18 November 2021,121,Quận Nam Từ Liêm,5290000000,"5,29 tỷ",11.0,1.0,0.0,0.0,56.0,60,Phường Mỹ Đình 2,7.0,5.0,3.0,1.0,105.81381125871053,21.010090290259843,2301.0,4.591384987893445,0.0,94464285.71428572
17 October 2021,76,Quận Hai Bà Trưng,5500000000,"5,5 tỷ",6.0,1.0,1.0,0.0,52.0,85,Phường Thanh Nhàn,5.0,4.0,1.0,1.0,105.8659,20.98897,0.0,5.0,0.0,105769230.76923077
20 October 2021,79,Quận Cầu Giấy,6800000000,"6,8 tỷ",4.0,1.0,1.0,1.0,45.0,145,Phường Nghĩa Đô,4.0,4.467237714043407,1.0,2.0,105.81381125871053,21.010090290259843,0.0,4.591384987893445,0.0,151111111.1111111
19 October 2021,86,Quận Hà Đông,13300000000,"13,3 tỷ",11.0,0.0,0.0,0.0,106.0,30,Phường Mộ Lao,7.0,4.467237714043407,3.0,4.0,105.77879,20.98074,1884.0,5.0,0.0,125471698.11320755
17 October 2021,81,Quận Long Biên,17000000000,17 tỷ,8.0,1.0,1.0,1.0,123.0,106,Phường Bồ Đề,7.0,4.467237714043407,3.0,3.0,105.87658,21.03818,0.0,4.591384987893445,0.0,138211382.11382115
31 October 2021,81,Quận Long Biên,3200000000,"3,2 tỷ",4.0,1.0,0.0,0.0,45.0,106,Phường Bồ Đề,4.0,4.467237714043407,3.0,4.0,105.74057,20.91461,1108.0,4.591384987893445,0.0,71111111.1111111
17 October 2021,78,Quận Tây Hồ,6500000000,"6,5 tỷ",4.0,0.0,0.0,0.0,45.0,165,Phường Tứ Liên,4.0,4.467237714043407,3.0,4.0,105.75557,21.08747,765.0,4.0,0.0,144444444.44444445
17 October 2021,79,Quận Cầu Giấy,4100000000,"4,1 tỷ",4.0,1.0,1.0,0.0,60.0,150,Phường Dịch Vọng Hậu,4.0,5.0,3.0,4.0,105.79589,21.0344,797.0,4.591384987893445,0.0,68333333.33333333
17 October 2021,78,Quận Tây Hồ,8000000000,8 tỷ,3.0,0.0,0.0,0.0,77.0,158,Phường Xuân La,2.0,4.467237714043407,1.0,4.0,105.80628,21.07147,0.0,4.0,0.0,103896103.89610389
17 October 2021,84,Huyện Thanh Trì,2250000000,"2,25 tỷ",3.0,1.0,0.0,1.0,30.0,12,Thị trấn Văn Điển,2.0,4.0,3.0,3.0,105.86845,21.00631,1665.0,3.5,0.0,75000000.0
30 October 2021,75,Quận Đống Đa,6600000000,"6,6 tỷ",4.0,1.0,1.0,1.0,40.0,130,Phường Trung Liệt,4.0,5.0,1.0,4.0,105.81981,21.01311,431.0,4.0,0.0,165000000.0
17 October 2021,84,Huyện Thanh Trì,4500000000,"4,5 tỷ",4.0,1.0,0.0,0.0,65.0,15,Xã Thanh Liệt,4.0,4.467237714043407,3.0,4.0,105.82109,20.97808,1657.0,4.591384987893445,0.0,69230769.23076923
17 October 2021,79,Quận Cầu Giấy,3800000000,"3,8 tỷ",3.0,0.0,0.0,0.0,50.0,151,Phường Dịch Vọng,3.762751202943674,4.467237714043407,3.0,4.0,105.79589,21.0344,797.0,4.591384987893445,0.0,76000000.0
17 October 2021,80,Quận Hoàng Mai,3700000000,"3,7 tỷ",3.0,1.0,0.0,0.0,55.0,59,Phường Đại Kim,4.0,4.0,3.0,4.0,105.71108,21.04833,950.0,5.0,0.0,67272727.27272727
17 October 2021,74,Quận Ba Đình,5100000000,"5,1 tỷ",6.0,0.0,0.0,0.0,52.0,115,Phường Thành Công,6.0,4.467237714043407,3.0,4.0,105.82265961057021,21.0906,311.0,5.0,0.0,98076923.07692307
17 October 2021,75,Quận Đống Đa,6300000000,"6,3 tỷ",3.0,1.0,0.0,1.0,70.0,124,Phường Ô Chợ Dừa,4.0,4.467237714043407,3.0,2.0,105.82743,21.01892,370.0,5.0,0.0,90000000.0
17 October 2021,81,Quận Long Biên,7000000000,7 tỷ,4.0,1.0,0.0,0.0,60.0,100,Phường Thạch Bàn,4.0,4.467237714043407,1.0,4.0,105.82791,21.00449,1394.0,5.0,0.0,116666666.66666667
17 October 2021,81,Quận Long Biên,2000000000,2 tỷ,3.0,0.0,0.0,0.0,36.0,101,Phường Phúc Lợi,4.0,5.0,3.0,4.0,105.92365,21.04662,0.0,4.591384987893445,0.0,55555555.55555555
17 October 2021,79,Quận Cầu Giấy,4260000000,"4,26 tỷ",4.0,1.0,0.0,1.0,62.0,145,Phường Nghĩa Đô,4.0,3.0,3.0,4.0,105.81031,21.06556,0.0,4.0,0.0,68709677.41935484
17 October 2021,78,Quận Tây Hồ,3700000000,"3,7 tỷ",4.0,1.0,1.0,1.0,35.0,164,Phường Phú Thượng,4.0,5.0,1.0,1.0,105.80414,21.0866,0.0,4.6,0.0,105714285.71428572
17 October 2021,81,Quận Long Biên,9600000000,"9,6 tỷ",4.0,1.0,0.0,0.0,125.0,108,Phường Ngọc Lâm,3.762751202943674,4.467237714043407,3.0,4.0,105.87769,21.04667,1289.0,4.591384987893445,0.0,76800000.0
18 October 2021,81,Quận Long Biên,15900000000,"15,9 tỷ",5.0,1.0,1.0,1.0,82.0,103,Phường Long Biên,7.0,4.467237714043407,4.0,4.0,105.91127,21.04096,1260.0,5.0,0.0,193902439.02439025
22 October 2021,75,Quận Đống Đa,7500000000,"7,5 tỷ",6.0,1.0,1.0,0.0,42.0,128,Phường Láng Hạ,4.0,5.0,3.0,2.0,105.81657,21.01137,0.0,4.0,0.0,178571428.57142857
